AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number_1,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
18,3.0-3.4,NA,Male,Freshman,NA,Two or More,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Two or More,0,0,1,3.4,3.4,3,B,9,3.25999999,NA,Sociology,0,20134,1,F13,74877,3.0-3.4,0,0,1140,590,550,M,250,MAJOR: SOCIOLOGY
17,3.0-3.4,NA,Female,Freshman,NA,African American,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,1,0,1,2.54,2.538,2,C,6,3,NA,Pre-Psychology,1,20134,1,F13,74877,3.0-3.4,0,0,1020,530,490,F,250,MAJOR: PRE-PSYCHOLOGY
17,> 4.0,NA,Female,Freshman,NA,Asian,74877,15-29,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,0,1,1,4,4,4,A,12,4.360000134,NA,Kinesiology-Exercise Science,1,20134,1,F13,74877,> 4.0,0,0,1220,610,610,F,250,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
18,3.0-3.4,NA,Female,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,1.75,1.75,0,F,0,3.329999924,NA,Pre-Nursing,1,20134,0,F13,74877,3.0-3.4,1,0,570,370,200,F,250,MAJOR: PRE-NURSING
17,3.0-3.4,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,3,3,2,C,6,3,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,1,1,580,300,280,F,250,MAJOR: PRE-NURSING
17,3.0-3.4,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,3.4,3.4,2,C,6,3.200000048,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,0,0,950,530,420,F,250,MAJOR: PRE-NURSING
17,3.0-3.4,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,3,3,2,C,6,3.470000029,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,0,1,680,310,370,F,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,0.25,0.25,0,F,0,3.299999952,NA,Pre-Nursing,1,20134,0,F13,75087,3.0-3.4,1,0,680,330,350,F,246,MAJOR: PRE-NURSING
19,3.0-3.4,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,0.25,0.25,0,F,0,3,NA,Pre-Nursing,1,20134,0,F13,75087,3.0-3.4,1,0,NA,NA,NA,F,246,MAJOR: PRE-NURSING
17,3.5-4.0,NA,Female,Freshman,NA,White,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,White,1,1,1,1.75,1.75,2,C,6,3.5,NA,Pre-Psychology,1,20134,1,F13,75087,3.5-4.0,0,0,950,450,500,F,246,MAJOR: PRE-PSYCHOLOGY
21,3.0-3.4,2.43,Female,Junior,2.0-2.4,Hispanic,75087,60-74,Continuing,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.69,2.565,3,B,9,3.390000105,NA,Pre-Psychology,1,20134,1,F13,75087,3.0-3.4,0,0,1080,480,600,F,246,MAJOR: PRE-PSYCHOLOGY
21,3.5-4.0,3.13,Female,Junior,3.0-3.4,Unknown,74877,60-74,Continuing,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Unknown,1,1,1,3.25,3.152,2,C,6,3.6500000950000002,NA,Pre-Nursing,1,20134,1,F13,74877,3.5-4.0,1,1,830,400,430,F,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Male,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,4,4,4,A,12,3.170000076,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,0,0,840,400,440,M,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Male,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.25,2.25,1,D,3,3,NA,Pre-Nursing,1,20134,0,F13,74877,3.0-3.4,0,1,940,470,470,M,250,MAJOR: PRE-NURSING
17,2.5-2.9,NA,Female,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,Y,Asian,1,1,1,2.75,2.75,3,B,9,2.779999971,NA,Liberal Studies-Blended Pgm,1,20134,1,F13,74877,2.5-2.9,1,0,860,480,380,F,250,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
18,3.5-4.0,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Hispanic,NA,0,1,3.6,3.6,3,B,9,3.75,NA,Comm Disorders - Spch Path,0,20134,1,F13,75087,3.5-4.0,0,0,1050,550,500,F,246,MAJOR: COMMUNICATIVE DISORDERS
18,> 4.0,NA,Female,Freshman,NA,White,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,White,1,0,1,4,4,4,A,12,4.090000153,NA,Pre-Nursing,0,20134,1,F13,74877,> 4.0,0,0,1160,660,500,F,250,MAJOR: PRE-NURSING
19,3.0-3.4,2.63,Female,Freshman,2.5-2.9,Asian,74877,15-29,Continuing,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,0,1,2.75,2.667,2,C,6,3,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,1,1,730,400,330,F,250,MAJOR: PRE-NURSING
18,2.5-2.9,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2,2,2,C,6,2.880000114,NA,Pre-Nursing,1,20134,1,F13,74877,2.5-2.9,0,0,910,430,480,F,250,MAJOR: PRE-NURSING
18,3.5-4.0,NA,Female,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Asian,1,1,1,2.5,2.5,2,C,6,3.549999952,NA,Pre-Nursing,0,20134,1,F13,74877,3.5-4.0,0,1,890,490,400,F,250,MAJOR: PRE-NURSING
18,2.5-2.9,NA,Female,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Asian,1,1,1,2,2,1,D,3,2.859999895,NA,Biology,0,20134,0,F13,74877,2.5-2.9,1,0,740,370,370,F,250,MAJOR: BIOLOGY
18,2.5-2.9,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,3.33,3.333,2,C,6,2.720000029,NA,Pre-Psychology,0,20134,1,F13,75087,2.5-2.9,1,0,750,420,330,F,246,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,White,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,White,1,0,1,2.5,2.5,2,C,6,3.2699999809999998,NA,Pre-Psychology,0,20134,1,F13,74877,3.0-3.4,0,1,1140,520,620,F,250,MAJOR: PRE-PSYCHOLOGY
18,2.5-2.9,NA,Male,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.8,2.8,2,C,6,2.619999886,NA,Pre-Psychology,0,20134,1,F13,74877,2.5-2.9,0,0,1000,480,520,M,250,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Female,Freshman,NA,African American,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,1,1,1,2.33,2.333,0,F,0,3.829999924,NA,Pre-Psychology,1,20134,0,F13,74877,3.5-4.0,1,1,650,350,300,F,250,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,Asian,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,2.67,2.667,2,C,6,3.4800000190000002,NA,Philosophy-Pre Law,1,20134,1,F13,75087,3.0-3.4,0,1,690,350,340,F,246,MAJOR: PHILOSOPHY - PRE-LAW OPTION
18,> 4.0,NA,Female,Freshman,NA,Asian,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,3,3,2,C,6,4.320000172,NA,Sociology,1,20134,1,F13,75087,> 4.0,0,0,890,480,410,F,246,MAJOR: SOCIOLOGY
18,> 4.0,NA,Female,Freshman,NA,Asian,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,2.6,2.6,2,C,6,4.21999979,NA,Pre-Psychology,1,20134,1,F13,75087,> 4.0,0,0,900,410,490,F,246,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Female,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,0,1,1,3,3,2,C,6,3.5,NA,Pre-Psychology,1,20134,1,F13,74877,3.5-4.0,0,1,720,290,430,F,250,MAJOR: PRE-PSYCHOLOGY
17,3.5-4.0,NA,Female,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,3.6,3.6,2,C,6,3.609999895,NA,Pre-Psychology,1,20134,1,F13,74877,3.5-4.0,1,0,820,450,370,F,250,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,3.17,3.167,3,B,9,3.2300000190000002,NA,Pre-Psychology,1,20134,1,F13,74877,3.0-3.4,0,0,1110,480,630,F,250,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.5,2.5,2,C,6,3.109999895,NA,Pre-Psychology,1,20134,1,F13,75087,3.0-3.4,1,1,840,420,420,F,246,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.6,2.6,0,F,0,3.039999962,NA,Pre-Psychology,1,20134,0,F13,75087,3.0-3.4,0,0,950,480,470,F,246,MAJOR: PRE-PSYCHOLOGY
19,> 4.0,NA,Male,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,0,1,1,2.67,2.667,2,C,6,4.179999828,NA,Pre-Nursing,1,20134,1,F13,74877,> 4.0,0,0,880,450,430,M,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Male,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,NA,1,1,2.75,2.75,1,D,3,3.3499999049999998,NA,Crim-Law Enforcement,1,20134,0,F13,74877,3.0-3.4,1,1,900,480,420,M,250,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
18,3.0-3.4,NA,Male,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2,2,2,C,6,3.210000038,NA,Pre-Psychology,1,20134,1,F13,74877,3.0-3.4,1,0,800,410,390,M,250,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Male,Freshman,NA,Hispanic,75087,15-29,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,1.09,1.091,1,D,3,3.789999962,NA,Biology,1,20134,0,F13,75087,3.5-4.0,0,0,1140,510,630,M,246,MAJOR: BIOLOGY
18,2.5-2.9,NA,Male,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,0.5,0.5,0,F,0,2.950000048,NA,Pre-Psychology,1,20134,0,F13,75087,2.5-2.9,1,0,910,440,470,M,246,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,Y,Hispanic,1,1,1,2,2,1,D,3,3.049999952,NA,Pre-Psychology,1,20134,0,F13,74877,3.0-3.4,1,1,730,340,390,F,250,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,Y,Hispanic,1,1,1,3,3,3,B,9,3.6500000950000002,NA,Liberal Studies-Blended Pgm,1,20134,1,F13,75087,3.5-4.0,0,0,910,480,430,F,246,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
17,3.0-3.4,NA,Female,Freshman,NA,Non-Resident Alien,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Non-Resident Alien,1,1,1,2.33,2.333,1,D,3,3,NA,Pre-Psychology,0,20134,0,F13,75087,3.0-3.4,0,1,760,420,340,F,246,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3.22,Female,Sophomore,3.0-3.4,White,74877,30-44,Continuing,10,74877,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.25,3.231,3,B,9,3.450000048,NA,Child Development,0,20134,1,F13,74877,3.0-3.4,0,0,960,480,480,F,250,MAJOR: CHILD DEVELOPMENT
18,3.5-4.0,NA,Male,Freshman,NA,White,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,White,0,1,1,3,3,3,B,9,3.5,NA,Pre-Nursing,1,20134,1,F13,74877,3.5-4.0,0,0,1330,740,590,M,250,MAJOR: PRE-NURSING
19,3.0-3.4,2.77,Male,Sophomore,2.5-2.9,Hispanic,74877,30-44,Continuing,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.46,2.091,1,D,3,3.450000048,NA,Crim-Law Enforcement,1,20134,0,F13,74877,3.0-3.4,0,0,970,490,480,M,250,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
17,3.0-3.4,NA,Female,Freshman,NA,Non-Resident Alien,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,Y,Non-Resident Alien,1,1,1,1.25,1.25,0,F,0,3.200000048,NA,Pre-Psychology,0,20134,0,F13,74877,3.0-3.4,1,1,670,310,360,F,250,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,Asian,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Asian,0,1,1,2,2,0,F,0,3.450000048,NA,Pre-Nursing,0,20134,0,F13,75087,3.0-3.4,1,1,840,410,430,F,246,MAJOR: PRE-NURSING
17,2.5-2.9,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.77,2.769,2,C,6,2.710000038,NA,Pre-Nursing,0,20134,1,F13,74877,2.5-2.9,0,1,930,440,490,F,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Female,Freshman,NA,Two or More,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Two or More,1,0,1,3.5,3.5,3,B,9,3.25,NA,Pre-Nursing,0,20134,1,F13,74877,3.0-3.4,0,0,1040,520,520,F,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Female,Freshman,NA,Unknown,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Unknown,0,1,1,1.31,1.85,0,F,0,3.170000076,NA,Pre-Athletic Training,0,20134,0,F13,75087,3.0-3.4,0,0,880,440,440,F,246,MAJOR: PRE-ATHLETIC TRAINING
18,3.5-4.0,NA,Female,Freshman,NA,White,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,White,1,0,1,4,4,4,A,12,3.7699999809999998,NA,*Kines General Kines Sport Adm,0,20134,1,F13,74877,3.5-4.0,1,0,960,570,390,F,250,MAJOR: KINESIOLOGY - GENERAL KINESIOLOGY
18,3.5-4.0,NA,Female,Freshman,NA,White,74877,15-29,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,White,0,0,1,3.25,3.25,3,B,9,3.539999962,NA,Crim-Law Enforcement,0,20134,1,F13,74877,3.5-4.0,0,0,1020,510,510,F,250,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
18,3.0-3.4,NA,Male,Freshman,NA,Asian,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Asian,1,1,1,2.5,2.5,2,C,6,3.170000076,NA,Electrical Engineering,0,20134,1,F13,75087,3.0-3.4,0,0,1110,570,540,M,246,MAJOR: ELECTRICAL ENGINEERING
18,3.5-4.0,NA,Male,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,4,4,4,A,12,3.5999999049999998,NA,Pre-Nursing,0,20134,1,F13,75087,3.5-4.0,0,0,1220,640,580,M,246,MAJOR: PRE-NURSING
18,2.5-2.9,NA,Male,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,1,0,3.5,3.5,4,A,12,2.700000048,NA,Pre-Nursing,0,20134,1,F13,74877,2.5-2.9,1,0,840,440,400,M,250,MAJOR: PRE-NURSING
19,3.0-3.4,NA,Male,Freshman,NA,White,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,White,1,1,1,3.5,3.5,3,B,9,3.119999886,NA,History,0,20134,1,F13,74877,3.0-3.4,0,0,1350,640,710,M,250,MAJOR: HISTORY
18,3.5-4.0,NA,Female,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,2,2,0,F,0,3.569999933,NA,Pre-Nursing,1,20134,0,F13,74877,3.5-4.0,1,0,780,430,350,F,250,MAJOR: PRE-NURSING
18,3.5-4.0,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,3,3,2,C,6,3.8499999049999998,NA,Pre-Nursing,1,20134,1,F13,75087,3.5-4.0,1,1,820,440,380,F,246,MAJOR: PRE-NURSING
18,2.5-2.9,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.33,2.333,1,D,3,2.910000086,NA,Pre-Nursing,1,20134,0,F13,74877,2.5-2.9,1,0,570,280,290,F,250,MAJOR: PRE-NURSING
19,2.5-2.9,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.25,2.25,0,F,0,2.819999933,NA,Pre-Nursing,1,20134,0,F13,75087,2.5-2.9,1,1,770,420,350,F,246,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Female,Freshman,NA,Pacific Islander,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Pacific Islander,1,1,1,2.67,2.667,1,D,3,3.119999886,NA,Pre-Nursing,1,20134,0,F13,74877,3.0-3.4,1,0,720,350,370,F,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Female,Freshman,NA,Two or More,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Two or More,1,1,1,2.8,2.8,2,C,6,3.210000038,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,0,0,NA,NA,NA,F,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Female,Freshman,NA,White,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,White,1,1,1,3.2,3,2,C,6,3.3499999049999998,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,1,0,690,380,310,F,250,MAJOR: PRE-NURSING
18,2.5-2.9,NA,Male,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,1.67,1.667,0,F,0,2.880000114,NA,Health Sci-Comm Health,1,20134,0,F13,74877,2.5-2.9,1,1,790,400,390,M,250,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
18,2.5-2.9,NA,Male,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,0,1,1,3.1,3.1,2,C,6,2.779999971,NA,Pre-Nursing,1,20134,1,F13,74877,2.5-2.9,1,0,890,460,430,M,250,MAJOR: PRE-NURSING
18,3.0-3.4,NA,Male,Freshman,NA,White,75087,15-29,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,White,0,1,1,3.25,3.25,3,B,9,3.390000105,NA,History,1,20134,1,F13,75087,3.0-3.4,0,1,1050,450,600,M,246,MAJOR: HISTORY
18,3.0-3.4,NA,Female,Freshman,NA,White,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,White,1,1,1,1.5,1.5,0,F,0,3.220000029,NA,Crim-Victimology,0,20134,0,F13,75087,3.0-3.4,0,1,950,430,520,F,246,MAJOR: CRIMINOLOGY - VICTIMOLOGY OPTION
18,> 4.0,NA,Female,Sophomore,NA,Non-Resident Alien,74877,30-44,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Non-Resident Alien,1,1,1,3.63,3.625,3,B,9,4.400000095,NA,Psychology,0,20134,1,F13,74877,> 4.0,0,0,1080,550,530,F,250,MAJOR: PSYCHOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,African American,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,1,1,1,2,2,0,F,0,3.4400000569999998,NA,Pre-Nursing,1,20134,0,F13,75087,3.0-3.4,1,0,820,400,420,F,246,MAJOR: PRE-NURSING
20,2.5-2.9,2.15,Male,Sophomore,2.0-2.4,White,74877,30-44,Continuing,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,1,1,1,0.5,2.08,0,F,0,2.549999952,NA,Athletic Training,1,20134,0,F13,74877,2.5-2.9,0,1,970,440,530,M,250,MAJOR:  ATHLETIC TRAINING
18,3.0-3.4,NA,Male,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,1,1,2,C,6,3,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,1,0,810,420,390,M,250,MAJOR: PRE-NURSING
18,2.5-2.9,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Hispanic,0,1,1,1,1,1,D,3,2.839999914,NA,Health Sci-Health Admin,0,20134,0,F13,74877,2.5-2.9,1,0,NA,NA,NA,F,250,MAJOR: HEALTH SCIENCE - HEALTH ADMIN OPTION
18,2.5-2.9,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,0.33,0.333,0,F,0,2.9400000569999998,NA,Pre-Psychology,0,20134,0,F13,74877,2.5-2.9,0,1,770,340,430,F,250,MAJOR: PRE-PSYCHOLOGY
18,2.5-2.9,NA,Female,Freshman,NA,Non-Resident Alien,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Non-Resident Alien,0,1,1,2,2,1,D,3,2.670000076,NA,Pre-Psychology,0,20134,0,F13,75087,2.5-2.9,0,1,890,400,490,F,246,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Male,Freshman,NA,Asian,74877,15-29,First-Time,10,74877,E,Not,Psychology,PSYCH 10,5,N,Asian,0,1,1,2.5,2.5,2,C,6,3.950000048,NA,Pre-Psychology,0,20134,1,F13,74877,3.5-4.0,0,0,1250,610,640,M,250,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,NA,Male,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.25,2.25,1,D,3,3.549999952,NA,Undeclared                UGRD,0,20134,0,F13,75087,3.5-4.0,0,0,1160,490,670,M,246,MAJOR: UNDECLARED
18,3.0-3.4,NA,Female,Freshman,NA,Asian,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,0.75,0.75,1,D,3,3.0999999049999998,NA,Biology,1,20134,0,F13,74877,3.0-3.4,1,1,780,330,450,F,250,MAJOR: BIOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,Hispanic,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,3.4,3.4,3,B,9,3,NA,*Kines General Kines Sport Adm,1,20134,1,F13,74877,3.0-3.4,1,1,920,470,450,F,250,MAJOR: KINESIOLOGY - GENERAL KINESIOLOGY
18,3.0-3.4,NA,Female,Freshman,NA,Hispanic,75087,0-14,First-Time,10,75087,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.8,2.8,3,B,9,3.25,NA,Undeclared                UGRD,1,20134,1,F13,75087,3.0-3.4,1,0,760,410,350,F,246,MAJOR: UNDECLARED
18,3.0-3.4,NA,Female,Freshman,NA,Unknown,74877,0-14,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Unknown,1,0,1,2.75,2.645,2,C,6,3.1500000950000002,NA,Pre-Nursing,1,20134,1,F13,74877,3.0-3.4,0,0,1080,550,530,F,250,MAJOR: PRE-NURSING
18,3.5-4.0,NA,Female,Freshman,NA,White,74877,15-29,First-Time,10,74877,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,White,1,1,1,3.5,3.5,3,B,9,3.880000114,NA,Pre-Psychology,1,20134,1,F13,74877,3.5-4.0,0,0,1110,540,570,F,250,MAJOR: PRE-PSYCHOLOGY
