AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,INSTI_NAME,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
18,2.5-2.9,,Male,Freshman,,Hispanic,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,Hispanic,0,1,1,3,3,3,B,9,2.5,Buchanan High,,Undeclared                UGRD,0,20074,1,F07,82181,2.5-2.9,1,0,1010,520,490,M,226,MAJOR: UNDECLARED
18,> 4.0,,Female,Freshman,,White,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,White,1,1,1,3.31,3.308,3,B,9,4.050000191,Edison High,,Food & Nutr Sciences-Diet & Fd,1,20074,1,F07,82181,> 4.0,0,1,1120,540,580,F,226,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
19,3.5-4.0,3.46,Male,Sophomore,3.0-3.4,African American,82181,30-44,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,African American,1,0,1,3.77,3.543,4,A,12,3.779999971,Bethel (Jesse M.) High,,Pre-Business,1,20074,1,F07,82181,3.5-4.0,0,0,1040,530,510,M,226,MAJOR: PRE-BUSINESS
18,3.0-3.4,,Female,Freshman,,Hispanic,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,1.5,1.5,2,C,6,3.329999924,St. Paul High,,Liberal Studies-Blended Pgm,0,20074,1,F07,82181,3.0-3.4,1,1,760,390,370,F,226,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
18,2.5-2.9,,Female,Freshman,,Pacific Islander,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,Pacific Islander,1,0,1,1.5,1.5,0,F,0,2.789999962,Deer Valley High,,Pre-Business,0,20074,0,F07,82181,2.5-2.9,0,0,970,410,560,F,226,MAJOR: PRE-BUSINESS
20,> 4.0,3.55,Male,Sophomore,3.5-4.0,Asian,82181,45-59,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,2.87,3.368,3,B,9,4.039999962,Buchanan High,,Pre-Nursing,0,20074,1,F07,82181,> 4.0,0,0,1070,570,500,M,226,MAJOR: PRE-NURSING
18,3.0-3.4,,Female,Freshman,,African American,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,1,0,1,2,2,2,C,6,3.380000114,Franklin Senior High,,Pre-Psychology,1,20074,1,F07,82181,3.0-3.4,1,1,,,,F,226,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,,Female,Freshman,,Hispanic,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2,2,1,D,3,3.190000057,Fresno High,,Pre-Nursing,1,20074,0,F07,82181,3.0-3.4,1,1,,,,F,226,MAJOR: PRE-NURSING
18,2.5-2.9,,Male,Freshman,,African American,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,Y,African American,1,0,1,1,1,0,F,0,2.75,Artesia High,,Undeclared                UGRD,1,20074,0,F07,82181,2.5-2.9,1,1,800,360,440,M,226,MAJOR: UNDECLARED
18,2.5-2.9,,Female,Freshman,,American Indian,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,American Indian,1,0,1,2.25,2.25,2,C,6,2.950000048,Castro Valley High,,Pre-Nursing,0,20074,1,F07,82181,2.5-2.9,0,1,910,440,470,F,226,MAJOR: PRE-NURSING
18,2.5-2.9,,Female,Freshman,,Hispanic,80523,0-14,First-Time,10,80523,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,2.25,2.4,3,B,9,2.869999886,Gonzales High,,Pre-Physical Therapy,0,20074,1,F07,80523,2.5-2.9,0,1,,,,F,113,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
18,3.0-3.4,,Female,Freshman,,Hispanic,80523,0-14,First-Time,10,80523,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,1.5,1.5,2,C,6,3.480000019,Santa Maria High,,Crim-Victimology,0,20074,1,F07,80523,3.0-3.4,1,1,770,370,400,F,113,MAJOR: CRIMINOLOGY - VICTIMOLOGY OPTION
18,3.5-4.0,,Female,Freshman,,White,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,White,1,0,1,4,4,4,A,12,3.779999971,Mojave Senior High,,Kinesiology-Athletic Training,0,20074,1,F07,82181,3.5-4.0,0,0,1150,590,560,F,226,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
21,Unknown,,Female,Junior,,Asian,80523,60-74,Transfer,10,80523,E,Not,Psychology,PSYCH 10,4,N,Asian,1,0,1,3.25,2.624,3,B,9,,Monterey Peninsula College,,Pre-Nursing,0,20074,1,F07,80523,Unknown,0,0,,,,F,113,MAJOR: PRE-NURSING
17,3.0-3.4,,Male,Freshman,,White,80523,0-14,First-Time,10,80523,E,Not,Psychology,PSYCH 10,5,N,White,,1,0,0.8,0.8,0,F,0,3,Clovis West High,,Biol-Physiology & Anatomy,0,20074,0,F07,80523,3.0-3.4,0,0,1310,650,660,M,113,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
18,> 4.0,,Female,Freshman,,Asian,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,4,4,4,A,12,4.110000134,Sunnyside High,,Pre-Nursing,1,20074,1,F07,82181,> 4.0,1,0,850,460,390,F,226,MAJOR: PRE-NURSING
18,3.0-3.4,,Female,Freshman,,Hispanic,80523,0-14,First-Time,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,2,2,3,B,9,3.190000057,Pioneer Valley High,,Pre-Psychology,1,20074,1,F07,80523,3.0-3.4,1,0,840,480,360,F,113,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,,Female,Freshman,,Hispanic,80523,0-14,First-Time,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,3,3,3,B,9,3.109999895,Granite Hills High,,Undeclared                UGRD,1,20074,1,F07,80523,3.0-3.4,0,0,1200,560,640,F,113,MAJOR: UNDECLARED
18,3.0-3.4,,Female,Freshman,,Unknown,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Unknown,1,0,1,2.75,2.75,3,B,9,3.25,North (John W.) High,,Undeclared                UGRD,1,20074,1,F07,82181,3.0-3.4,0,1,910,480,430,F,226,MAJOR: UNDECLARED
18,2.5-2.9,,Female,Freshman,,Hispanic,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,Y,Hispanic,1,1,1,0,0,0,F,0,2.690000057,Reedley High,,Pre-Physical Therapy,1,20074,0,F07,82181,2.5-2.9,1,1,740,360,380,F,226,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
18,3.0-3.4,,Female,Freshman,,African American,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,African American,1,0,1,1.25,1.25,2,C,6,3.299999952,Silverado High,,Pre-Psychology,1,20074,1,F07,82181,3.0-3.4,1,1,700,320,380,F,226,MAJOR: PRE-PSYCHOLOGY
17,2.5-2.9,,Female,Freshman,,Unknown,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Unknown,0,0,1,3,3,3,B,9,2.809999943,Junipero Serra High,,Music-Music As A Liberal Art,1,20074,1,F07,82181,2.5-2.9,1,1,800,390,410,F,226,MAJOR: MUSIC - MUSIC AS A LIBERAL ART OPTION
19,3.0-3.4,2.44,Male,Freshman,2.0-2.4,White,82181,15-29,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,1.94,2.425,2,C,6,3,Clovis High,,M Comm & Journ-Digital Media,0,20074,1,F07,82181,3.0-3.4,0,0,990,480,510,M,226,MAJOR: MASS COMMUNICATION AND JOURNALISM - DIGITAL MEDIA OPTION
19,3.0-3.4,3.86,Male,Freshman,3.5-4.0,Asian,82181,15-29,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.33,3.7,3,B,9,3,Edison High,,Undeclared                UGRD,1,20074,1,F07,82181,3.0-3.4,1,1,770,380,390,M,226,MAJOR: UNDECLARED
20,2.0-2.4,2.8,Female,Sophomore,2.5-2.9,Unknown,82181,45-59,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Unknown,1,1,1,2.89,2.819,3,B,9,2.480000019,Herbert Hoover High,,Chemistry,1,20074,1,F07,82181,2.0-2.4,1,1,710,370,340,F,226,MAJOR: CHEMISTRY
18,3.0-3.4,,Male,Freshman,,African American,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,African American,1,0,1,2.75,2.75,0,F,0,3.420000076,Hoover Senior High,,Art - Graphic Design Option,0,20074,0,F07,82181,3.0-3.4,1,1,900,490,410,M,226,MAJOR: ART - GRAPHIC DESIGN OPTION
19,2.5-2.9,,Female,Freshman,,White,80523,15-29,Transfer,10,80523,E,Not,Psychology,PSYCH 10,4,N,White,1,1,1,3.25,3.531,3,B,9,2.559999943,Fresno City College,,Undeclared                UGRD,0,20074,1,F07,80523,2.5-2.9,0,1,1010,480,530,F,113,MAJOR: UNDECLARED
18,3.0-3.4,,Female,Freshman,,Asian,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,1,1,2,C,6,3.369999886,Clovis High,,Pre-Nursing,1,20074,1,F07,82181,3.0-3.4,1,1,720,390,330,F,226,MAJOR: PRE-NURSING
18,2.5-2.9,,Male,Freshman,,Asian,80523,0-14,First-Time,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,0,1,3.25,3.25,3,B,9,2.5,West (Merrill F.) High,,Pre-Physical Therapy,1,20074,1,F07,80523,2.5-2.9,1,1,940,500,440,M,113,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.0-3.4,1.91,Male,Freshman,1.5-1.9,Unknown,80523,15-29,Continuing,10,80523,E,Not,Psychology,PSYCH 10,1,N,Unknown,,1,1,1.47,1.804,1,D,3,3,Clovis High,,Philosophy-Pre Law,0,20074,0,F07,80523,3.0-3.4,0,1,,,,M,113,MAJOR: PHILOSOPHY - PRE-LAW OPTION
18,3.5-4.0,,Male,Freshman,,White,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,3,3,3,B,9,3.730000019,Central High East Campus,,Civil Engineering,0,20074,1,F07,82181,3.5-4.0,0,0,990,530,460,M,226,MAJOR: CIVIL ENGINEERING
18,3.0-3.4,,Female,Freshman,,Hispanic,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,1.88,1.882,0,F,0,3.200000048,Redlands East Valley High,,French,0,20074,0,F07,82181,3.0-3.4,0,0,1020,500,520,F,226,MAJOR: FRENCH
22,3.0-3.4,3.71,Female,Senior,3.5-4.0,Unknown,82181,90-104,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,3.75,3.717,4,A,12,3.269999981,San Joaquin Memorial High,,Interior Design,0,20074,1,F07,82181,3.0-3.4,0,0,940,490,450,F,226,MAJOR: INTERIOR DESIGN
19,2.5-2.9,3.44,Male,Freshman,3.0-3.4,White,82181,15-29,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.4,3.429,4,A,12,2.829999924,Amador Valley High,,History,0,20074,1,F07,82181,2.5-2.9,0,0,1130,540,590,M,226,MAJOR: HISTORY
19,3.5-4.0,2.75,Female,Freshman,2.5-2.9,Asian,82181,15-29,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,0.8,2,2,C,6,3.559999943,Sunnyside High,,Biol-Physiology & Anatomy,1,20074,1,F07,82181,3.5-4.0,1,1,730,410,320,F,226,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
19,3.5-4.0,2.58,Female,Sophomore,2.5-2.9,Asian,80523,30-44,Continuing,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,,1,1,2.15,2.63,3,B,9,3.609999895,McLane High,,Pre-Nursing,1,20074,1,F07,80523,3.5-4.0,1,1,690,330,360,F,113,MAJOR: PRE-NURSING
20,3.0-3.4,2.71,Female,Sophomore,2.5-2.9,Unknown,80523,30-44,Continuing,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Unknown,1,1,1,1,2.333,3,B,9,3,Herbert Hoover High,,Undeclared                UGRD,1,20074,1,F07,80523,3.0-3.4,1,1,770,380,390,F,113,MAJOR: UNDECLARED
19,3.0-3.4,1.57,Male,Sophomore,1.5-1.9,African American,82181,45-59,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,African American,1,1,1,1.85,1.873,1,D,3,3.089999914,Central High East Campus,,Computer Engineering,0,20074,0,F07,82181,3.0-3.4,1,0,1100,560,540,M,226,MAJOR: COMPUTER ENGINEERING
22,3.0-3.4,2.09,Female,Sophomore,2.0-2.4,Hispanic,82181,45-59,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,0,1.67,2.039,2,C,6,3.400000095,Washington High,,Political Science,1,20074,1,F07,82181,3.0-3.4,1,1,730,400,330,F,226,MAJOR: POLITICAL SCIENCE
20,3.0-3.4,2.67,Female,Sophomore,2.5-2.9,Hispanic,82181,45-59,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2,2.508,0,F,0,3.140000105,Central High East Campus,,Undeclared                UGRD,1,20074,0,F07,82181,3.0-3.4,1,0,,,,F,226,MAJOR: UNDECLARED
19,2.5-2.9,1.38,Female,Freshman,1.0-1.4,Hispanic,82181,15-29,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.42,1.741,1,D,3,2.910000086,Sierra High,,Pre-Psychology,1,20074,0,F07,82181,2.5-2.9,1,1,870,420,450,F,226,MAJOR: PRE-PSYCHOLOGY
,Unknown,,Unknown,Unknown,,,82181,,Unknown,10,82181,E,,Psychology,PSYCH 10,,,,,,,,,2,C,6,,,,,,20074,1,F07,82181,Unknown,,,,,,,226,
20,3.0-3.4,1.92,Female,Sophomore,1.5-1.9,Hispanic,82181,30-44,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,,0,1,1.36,2.034,2,C,6,3,Monte Vista Christian,,Pre-Psychology,1,20074,1,F07,82181,3.0-3.4,1,1,770,410,360,F,226,MAJOR: PRE-PSYCHOLOGY
20,3.5-4.0,2.54,Female,Sophomore,2.5-2.9,Hispanic,80523,45-59,Continuing,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.25,3.241,4,A,12,3.839999914,Tranquillity High,,Pre-Nursing,1,20074,1,F07,80523,3.5-4.0,1,1,820,420,400,F,113,MAJOR: PRE-NURSING
20,2.5-2.9,2.61,Male,Junior,2.5-2.9,American Indian,80523,60-74,Continuing,10,80523,E,Not,Psychology,PSYCH 10,1,N,American Indian,1,0,1,3.17,2.851,3,B,9,2.650000095,Beyer (Fred C.) High,,Crim-Law Enforcement,0,20074,1,F07,80523,2.5-2.9,1,0,1040,550,490,M,113,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
20,2.5-2.9,2,Female,Sophomore,2.0-2.4,Hispanic,82181,30-44,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.25,2.294,2,C,6,2.609999895,Tranquillity High,,Pre-Psychology,1,20074,1,F07,82181,2.5-2.9,1,1,430,220,210,F,226,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,1.29,Female,Freshman,1.0-1.4,Hispanic,80523,0-14,Continuing,10,80523,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.08,2.417,2,C,6,2.630000114,San Joaquin Memorial High,,Pre-Physical Therapy,0,20074,1,F07,80523,2.5-2.9,1,1,830,380,450,F,113,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.0-3.4,2.63,Male,Freshman,2.5-2.9,African American,82181,15-29,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,African American,1,1,1,2.17,2.538,1,D,3,3.130000114,Edison High,,Undeclared                UGRD,1,20074,0,F07,82181,3.0-3.4,1,1,820,390,430,M,226,MAJOR: UNDECLARED
20,3.5-4.0,2.36,Male,Sophomore,2.0-2.4,American Indian,80523,45-59,Continuing,10,80523,E,Not,Psychology,PSYCH 10,1,N,American Indian,0,1,1,2.67,2.844,3,B,9,3.720000029,Hanford High,,Kinesiology-Athletic Training,0,20074,1,F07,80523,3.5-4.0,0,0,1110,600,510,M,113,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
20,3.0-3.4,2.04,Male,Sophomore,2.0-2.4,Asian,82181,45-59,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.8,2.404,2,C,6,3.480000019,Sunnyside High,,Health Sci-Comm Health,1,20074,1,F07,82181,3.0-3.4,1,1,830,410,420,M,226,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
19,2.5-2.9,2.25,Female,Freshman,2.0-2.4,Asian,82181,15-29,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Asian,1,0,1,2,2.545,2,C,6,2.710000038,Merced High,,Pre-Nursing,1,20074,1,F07,82181,2.5-2.9,1,1,660,350,310,F,226,MAJOR: PRE-NURSING
20,2.5-2.9,2.64,Female,Sophomore,2.5-2.9,Hispanic,80523,30-44,Continuing,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.25,2.813,3,B,9,2.769999981,Sunnyside High,,Pre-Nursing,1,20074,1,F07,80523,2.5-2.9,1,1,,,,F,113,MAJOR: PRE-NURSING
21,3.0-3.4,2.75,Female,Sophomore,2.5-2.9,Hispanic,82181,45-59,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.75,2.619,1,D,3,3.269999981,Sierra High,,Political Science,0,20074,0,F07,82181,3.0-3.4,1,1,,,,F,226,MAJOR: POLITICAL SCIENCE
19,2.5-2.9,2.55,Male,Sophomore,2.5-2.9,Hispanic,82181,30-44,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.21,2.447,0,F,0,2.690000057,Clovis West High,,Pre-Psychology,0,20074,0,F07,82181,2.5-2.9,0,0,1080,520,560,M,226,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,3.17,Female,Freshman,3.0-3.4,White,82181,15-29,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,White,,0,1,1.9,2.788,1,D,3,2.890000105,Salinas High,,Pre-Nursing,0,20074,0,F07,82181,2.5-2.9,1,1,880,490,390,F,226,MAJOR: PRE-NURSING
19,3.0-3.4,1.88,Female,Freshman,1.5-1.9,Hispanic,82181,15-29,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,1.5,2,1,D,3,3.400000095,Golden West High,,Pre-Business,1,20074,0,F07,82181,3.0-3.4,1,1,840,390,450,F,226,MAJOR: PRE-BUSINESS
18,3.5-4.0,,Female,Freshman,,Hispanic,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,Y,Hispanic,1,1,1,2,2,0,F,0,3.599999905,Washington High,,Social Work,0,20074,0,F07,82181,3.5-4.0,1,1,560,250,310,F,226,MAJOR: SOCIAL WORK
18,3.0-3.4,,Female,Freshman,,Asian,82181,0-14,First-Time,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,1,1,1,1,1,1,D,3,3.299999952,Clovis East High,,Pre-Nursing,1,20074,0,F07,82181,3.0-3.4,1,1,,,,F,226,MAJOR: PRE-NURSING
24,Unknown,3.59,Female,Senior,3.5-4.0,Unknown,80523,90-104,Continuing,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Unknown,1,1,1,2.93,3.502,4,A,12,,Fresno City College,,Pre-Nursing,1,20074,1,F07,80523,Unknown,0,0,,,,F,113,MAJOR: PRE-NURSING
19,3.0-3.4,2.73,Female,Freshman,2.5-2.9,Hispanic,82181,15-29,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.85,2.771,2,C,6,3.230000019,Tranquillity High,,Undeclared                UGRD,1,20074,1,F07,82181,3.0-3.4,1,1,,,,F,226,MAJOR: UNDECLARED
19,3.5-4.0,3.11,Male,Freshman,3.0-3.4,White,80523,15-29,Continuing,10,80523,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,1.88,2.775,0,F,0,3.5,San Benito High,,Pre-Business,0,20074,0,F07,80523,3.5-4.0,0,0,1130,630,500,M,113,MAJOR: PRE-BUSINESS
21,2.5-2.9,2.2,Female,Sophomore,2.0-2.4,Asian,82181,30-44,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Asian,1,1,1,0.75,1.865,1,D,3,2.859999895,McLane High,,Pre-Nursing,1,20074,0,F07,82181,2.5-2.9,1,1,670,340,330,F,226,MAJOR: PRE-NURSING
19,3.5-4.0,3.57,Female,Freshman,3.5-4.0,Asian,82181,15-29,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.14,3.4,2,C,6,3.599999905,Minnesota,,Biol-Physiology & Anatomy,1,20074,1,F07,82181,3.5-4.0,1,1,800,380,420,F,226,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
18,2.5-2.9,,Male,Freshman,,White,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,0.81,0.813,0,F,0,2.819999933,Mt. Whitney High,,Pre-Business,0,20074,0,F07,82181,2.5-2.9,0,0,1130,550,580,M,226,MAJOR: PRE-BUSINESS
18,2.5-2.9,,Male,Freshman,,White,80523,0-14,First-Time,10,80523,E,Not,Psychology,PSYCH 10,5,N,White,0,1,1,0.5,0.8,0,F,0,2.960000038,Bullard High,,Computer Science,0,20074,0,F07,80523,2.5-2.9,0,0,1080,590,490,M,113,MAJOR: COMPUTER SCIENCE
17,3.0-3.4,,Male,Freshman,,Asian,80523,0-14,First-Time,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,5,N,Asian,,1,1,0.75,1.063,1,D,3,3.25,Central High East Campus,,Undeclared                UGRD,1,20074,0,F07,80523,3.0-3.4,0,0,980,540,440,M,113,MAJOR: UNDECLARED
18,3.0-3.4,,Female,Freshman,,Hispanic,80523,0-14,First-Time,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,5,Y,Hispanic,1,1,1,1.75,1.75,0,F,0,3.25,Madera High North,,Pre-Nursing,1,20074,0,F07,80523,3.0-3.4,0,1,,,,F,113,MAJOR: PRE-NURSING
20,3.5-4.0,1.84,Female,Sophomore,1.5-1.9,White,80523,30-44,Returning,10,80523,E,Pell Grant Recipient,Psychology,PSYCH 10,2,N,White,0,1,1,0.11,1.349,0,F,0,3.950000048,California State University  Fresno,,Chemistry,1,20074,0,F07,80523,3.5-4.0,0,0,,,,F,113,MAJOR: CHEMISTRY
23,Unknown,2.83,Male,Junior,2.5-2.9,Hispanic,80523,75-89,Continuing,10,80523,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.5,2.793,3,B,9,,Fresno City College,,Food & Nutr Sciences-Diet & Fd,0,20074,1,F07,80523,Unknown,0,0,,,,M,113,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
25,Unknown,3.42,Female,Junior,3.0-3.4,White,82181,75-89,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,White,1,1,1,3.64,3.451,4,A,12,,College Of The Sequoias,,Pre-Psychology,1,20074,1,F07,82181,Unknown,0,0,,,,F,226,MAJOR: PRE-PSYCHOLOGY
21,2.5-2.9,2.12,Female,Sophomore,2.0-2.4,Hispanic,82181,45-59,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,Y,Hispanic,,1,1,1.25,2.05,0,F,0,2.670000076,Selma High,,Undeclared                UGRD,1,20074,0,F07,82181,2.5-2.9,1,1,710,410,300,F,226,MAJOR: UNDECLARED
20,3.0-3.4,2,Male,Sophomore,2.0-2.4,Hispanic,82181,45-59,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,,1,1,4,2.448,4,A,12,3,Kerman High,,Biol-Physiology & Anatomy,0,20074,1,F07,82181,3.0-3.4,1,0,,,,M,226,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
20,2.0-2.4,2.67,Male,Junior,2.5-2.9,African American,80523,60-74,Continuing,10,80523,E,Not,Psychology,PSYCH 10,1,N,African American,0,0,1,2.83,2.697,1,D,3,2.359999895,Moorpark High,,Communication,0,20074,0,F07,80523,2.0-2.4,1,1,970,470,500,M,113,MAJOR: COMMUNICATION
19,3.0-3.4,2.72,Female,Freshman,2.5-2.9,White,82181,15-29,Continuing,10,82181,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,2.88,2.78,2,C,6,3.230000019,Herbert Hoover High,,Pre-Physical Therapy,0,20074,1,F07,82181,3.0-3.4,1,1,720,350,370,F,226,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.5-4.0,2.08,Male,Freshman,2.0-2.4,Hispanic,82181,0-14,Continuing,10,82181,E,Pell Grant Recipient,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.38,2.889,3,B,9,3.5,Central High,,Biol-Physiology & Anatomy,1,20074,1,F07,82181,3.5-4.0,1,1,,,,M,226,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
18,3.0-3.4,,Female,Freshman,,Hispanic,82181,0-14,First-Time,10,82181,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,0,1,2.15,2.154,1,D,3,3.089999914,Los Banos High,,Food & Nutr Sciences-Diet & Fd,0,20074,0,F07,82181,3.0-3.4,1,1,960,470,490,F,226,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
